total_packets,total_bytes,avg_packet_size,duration,tcp_ratio,udp_ratio,icmp_ratio,packets_per_second,unique_src_ips,unique_dst_ips,tcp_syn_ratio,well_known_ports,high_ports,payload_entropy,fragmented_packets,suspicious_flags,http_requests,dns_queries,tls_handshakes,label
53.169913732292,5271.097709933173,121.35627784253096,2.346728569769171,0.9318497923935257,0.2403334884880219,0.07623506696911808,8.031022917748917,2,2,0.25048097157336097,5,8,7.051579119523094,0,0,6,3,3,normal
60.547344746294264,4438.39932800164,95.13254380124513,2.6922362291975115,0.8706909183171501,0.31699331036840306,0.028964357578986976,20.00349556785868,3,6,0.07036603112457851,5,9,4.521552579729169,0,0,5,2,3,normal
65.1267313698613,6118.190666599937,29.3975665789237,12.220134654693746,0.7458751354871114,0.3361898276951982,0.02160284724114351,3.1467339742585083,2,4,0.29328572661107266,6,13,5.47008661036885,0,0,4,0,4,normal
383.6375483524177,20365.612563640923,130.66883871584915,162.69431292857578,0.8007329522903178,0.4328722313675214,0.0,10.873573958521007,1,1,0.626188821419816,2,1,6.653937565314193,0,3,48,0,48,attack
70.73846443925218,3278.086145293157,44.42819114357149,9.624981397742426,0.9426718744443287,0.07988373345133162,0.015682341353140023,6.751936866950024,1,5,0.05018726805462113,4,10,6.998205397961273,0,0,4,1,1,normal
33.04343567258171,7465.970412674883,105.50626705182228,14.861202546604787,0.9457544021764944,0.11392269613005178,0.015065560968893794,8.01765757134692,1,3,0.04604555168087666,3,8,8.1513226452558,0,0,6,1,2,normal
68.96714314320602,4083.738665965576,91.6653849547161,33.52111380520781,0.918253472704382,0.07699545721061304,0.034331120885136936,9.589749231752563,1,5,0.3047206903322497,3,9,6.09256105401408,0,0,9,3,2,normal
41.2084710428534,6230.41412385709,104.42239125929613,26.122490759650393,0.8572275325471244,0.1758161484606235,0.03902683398151694,7.094722322300146,3,3,0.1777439700341849,1,7,6.6138672110639,0,0,6,1,0,normal
59.52097291189628,10183.4463762,105.08384769597205,4.068465077597139,0.7977871897191599,0.14160244432834004,0.06311348802925411,10.066912057064645,3,3,0.24620968629578824,5,6,4.656980731001919,0,0,9,2,0,normal
27.263838275041522,4950.309540689304,153.83673590553363,0.8451944723555854,0.9386157123252193,0.06104357216706069,0.020207477340679406,12.757007637451478,7,4,0.3466023312022265,4,8,5.166441012720734,1,0,5,5,2,normal
64.41538580297025,3894.0797795635062,90.85138686248784,2.0660422248325054,0.5848753394139685,0.11925554756177296,0.056501608825229824,10.403198107121556,3,7,0.2909665383646564,6,17,5.346298575866436,1,0,4,1,4,normal
43.870536625610164,6239.411209801651,92.24611714553058,3.054382010420737,0.5370304946658864,0.2944412155313008,0.0854355836045302,21.230533951453907,5,2,0.17960021551090186,4,11,6.55422698436267,0,0,4,3,3,normal
69.11156307871586,5439.134234766875,115.5181048365478,16.09723737944918,0.5547289760555368,0.10650138358550564,0.013115404307922155,0.39204464133399175,1,2,0.3000585369670063,3,11,7.9528710817999855,0,0,6,5,2,normal
40.19515527143293,3873.4279860765937,121.87610237065226,31.192658077610155,0.5788971663370172,0.18382374022624387,0.06291960329694418,9.769166930490893,3,8,0.4725863969020508,6,12,5.888208375328589,0,0,10,6,2,normal
51.09768071757227,7151.6885397775195,95.02591519408246,19.76808358693926,0.8153319787609177,0.2517447882005953,0.11590012935411345,8.137403985952318,2,5,0.4385551101640706,4,12,6.290888941970788,0,0,7,2,0,normal
902.5816511434236,82037.86766904191,72.24216389072535,0.48007585087746263,0.7023394770737514,0.1287165252962401,0.10728289321898217,168.09357651103727,5,1,0.9900067374391373,2,10,1.9351473120076634,2,13,0,0,0,attack
45.74374879647041,8387.503201701658,68.50673281789044,5.082745740191193,0.47570771409201607,0.2053403011698868,0.0006355755212907768,8.37352699605845,3,2,0.128688955938655,7,7,3.34845884606662,0,0,6,2,4,normal
64.10513797658588,4360.1163233255165,98.83470211404843,3.1602512421194913,0.9618007823322281,0.1900298161831958,0.012863385942247977,8.833385990607514,4,3,0.4196011571055774,3,9,5.459666818775812,0,0,3,2,2,normal
49.64381607492777,4729.483854996201,119.08119324615184,15.48785275169638,0.7541140088674824,0.2036991952424004,0.00963353663886393,8.52890429575019,1,4,0.38530130457790174,6,5,6.528462994559265,0,0,8,0,2,normal
64.77043450255415,2980.951006394102,97.59403142602594,1.5238654375308402,0.5571578179066422,0.13225135241978375,0.01864388765519667,5.830912284255118,2,2,0.12452577743219369,7,7,4.4507674565298565,0,0,2,2,5,normal
16.64638748094205,4222.896470787415,90.97059062820334,10.898538382002938,0.8263694296610629,0.04128330131318923,0.008079535599481538,2.2764948410464023,3,3,0.26211399593655416,5,15,6.274912710787507,0,0,6,5,2,normal
72.11690489910254,5386.778574377367,111.204479508914,2.869035507815421,0.7313113058450265,0.09175893926989634,0.07508175021049476,3.071887032972777,1,5,0.27846258600758717,7,6,7.428694616473208,0,0,5,5,1,normal
29.448465144620975,6164.391525557971,132.0881013456114,5.254208016668485,0.8354329916275702,0.3908072134985281,0.015359788502517296,7.370750772441382,2,2,0.14413480479456922,11,7,6.6430754629829165,0,0,2,4,3,normal
70.83608132322823,5217.141208660539,114.99992706104754,9.386494847038653,0.7688020743736119,0.28334000470752607,0.025750240837868022,13.583739712399524,2,2,0.38077343446942813,4,9,5.277298306122998,0,0,6,1,2,normal
34.83108377757894,3920.585360320934,151.30290927243965,16.63198556744736,0.8151529448034304,0.04781650929979185,0.031914024101174776,10.45477976858175,5,7,0.21317379675074405,4,11,4.985762325536316,0,0,5,4,2,normal
29.40441751460487,3430.4400770092598,89.69207845214879,4.361217541663535,0.9114375961955639,0.3700432176514221,0.11214262263595226,6.858057508043193,1,6,0.16245963159903812,4,7,6.757937020041632,0,0,4,4,0,normal
38.95415708560391,3762.353679910324,66.04363028658553,2.2188587180198507,0.7974187554475876,0.28990238822470477,0.045464547705150446,9.86819574165588,2,7,0.18228492902951698,9,14,6.692428655487483,0,0,6,1,1,normal
134.59198891457336,15389.093642725731,183.41419803640918,19.159302945966484,0.633099171033674,0.4196786076048465,0.06156871154846286,48.08464922264469,1,10,0.45328128415942814,5,8,8.45815908164323,1,3,6,23,10,attack
89.92789166111962,5697.277971305566,91.89203846975853,0.8366924870040936,0.878751970287004,0.144842467657449,0.05222716515314236,22.363084408798088,3,3,0.16390271256684028,8,12,5.970440321034736,0,0,3,4,0,normal
58.929361431595574,6966.0814546306665,78.10311177761878,6.320557206469429,0.9295882926039865,0.1993107310447318,0.03478980868027864,11.490541804533132,6,1,0.2844503327642131,8,4,5.745299325883021,0,0,3,2,5,normal
45.141766386784134,7173.938642605739,96.6048805512981,9.94373147247075,0.9271487411741738,0.1612192396144291,0.043294453156922014,20.828501937125527,4,2,0.3621957947176317,7,9,6.826583965137249,0,0,4,3,3,normal
43.68676264257469,2297.028378142538,69.36505079821814,9.432346748720565,0.6148580095792969,0.17127909888267373,0.07243055384491678,2.4621981547134895,2,4,0.2245990349796709,2,8,6.721623183729791,0,0,9,2,0,normal
11.809924030677957,4182.955569320431,138.7153299288398,1.0066639486483608,0.6150057737710511,0.23930002560342983,0.0019639927179487737,4.79015363542436,3,3,0.48140591591588294,4,10,6.628400796047471,1,0,8,6,2,normal
54.50373271528717,5912.566785978709,87.19191394648584,6.96411863274299,0.9330896891226456,0.26465476836720436,0.038343555031247124,10.410756231248879,3,4,0.15690883946364984,8,17,5.365357790228766,0,0,5,2,6,normal
48.90789750619822,2589.922498668001,97.41602276483007,31.374457445852354,0.5433126561702568,0.17465409288333722,0.006951914830399805,18.224896037782152,2,4,0.11895251337661551,6,11,5.521767392141571,0,0,2,5,2,normal
48.11464069606072,6976.482276240552,71.12111116080061,4.17025253993322,0.9304490483823845,0.16884755918594332,0.10502913697722367,9.656422405849733,2,4,0.11999895203519115,8,7,5.227315376625969,0,0,2,5,1,normal
37.21502582848772,5372.679894429147,157.34944550458303,23.42329648596495,0.9343016411076775,0.3234526747410957,0.012142334332683857,11.390002632105334,2,6,0.08641669110680125,9,13,5.900643706672665,0,0,8,2,3,normal
59.76001625470582,5843.836328704389,97.8879744381556,6.989716054633314,0.8793438973792248,0.16260386810972152,0.10011958028983177,16.216376700229066,1,3,0.11036799525979385,10,17,7.164884941093778,0,0,6,5,1,normal
68.06923118271507,4216.397026306032,94.59423910871826,2.057644762831453,0.8827478736050071,0.24818396771074447,0.15516309632294853,5.627230827472518,3,3,0.23969313183914062,3,9,5.328586883530963,0,0,6,2,3,normal
62.861735440023686,4815.143818602307,114.60183658129083,0.5034985210399179,0.6235024142042854,0.17693626294877413,0.1151319271409171,11.494687909465908,3,6,0.1920380666792142,4,12,5.548307339676459,0,0,6,0,3,normal
204.19963361963136,35453.01416832636,97.84640846506919,14.216383454971043,0.8699824283876294,0.19201991921693531,0.0,7.500679087356,1,1,0.7589305308090699,1,3,4.835115299430382,0,4,51,0,52,attack
63.16321330177131,5527.493532461089,117.05933848038312,7.690668534915361,0.8782800317727161,0.09380235412285096,0.01797556856601888,16.525739833637804,2,4,0.2366389927891483,7,14,6.551652268579074,0,0,6,3,0,normal
45.27688896990411,5241.966230304385,65.02404984745316,22.904495796123534,0.7159182816008915,0.27967613023104637,0.07058350279218724,5.5446483096385215,2,2,0.2535753638046835,5,12,7.301541033390057,0,0,3,1,1,normal
28.40948708742871,6373.836616595613,141.39877293111536,7.085637095463752,0.9573378048399788,0.253025740022266,0.01952860596240743,9.671504544305812,4,2,0.10732451311846374,6,12,6.2742435324326555,0,0,2,2,1,normal
152.05535517169034,19015.466066192297,63.65143343345632,17.01975323897237,0.9898471266332438,0.027089842614149318,0.10826685109273336,61.41305740258609,1,60,0.9313755527775288,20,30,1.966099036455149,0,4,0,0,0,attack
65.41825837150114,4223.699766630209,142.07744251129205,16.935022198693662,0.8065994975114688,0.40918141798354785,0.03172244678865764,6.3533705676064,3,4,0.5462473096685666,6,12,6.582027353617268,0,0,3,4,2,normal
44.96626184092662,5050.9132739988745,137.90300902658956,8.14228572265253,0.8434254815741371,0.17370705347339724,0.04996114151955464,13.26907993977368,2,3,0.2895845506220788,1,12,6.116262677414173,0,0,2,2,4,normal
41.53439535713123,3037.776048094517,104.88004297884125,0.5853576379634078,0.8794084856671032,0.39799303025539007,0.010072150316325551,3.4598018013652676,2,3,0.19964694166544344,4,7,6.539365443327272,0,0,3,5,2,normal
50.86680383826814,2389.1479667930603,72.76387844496355,7.87253272756875,0.7072450538171561,0.5719562222876988,0.0019855422533047963,6.584224118589368,4,2,0.06701265052371312,4,8,4.950253944320834,0,0,2,1,0,normal
181.9649017322673,10733.246334890013,65.5283427175335,30.506770499033106,0.8716708594817821,0.05259791711580559,0.033070284911810625,32.85381968447932,1,73,0.9863185710496205,19,29,3.5483556456799827,0,7,0,0,0,attack
46.113672075979075,8326.846966403064,100.57352809411239,16.427329827946938,0.6883204022563866,0.1464901772869355,0.028298543782097164,8.333568780162459,2,5,0.18170606291592092,2,7,6.982074145380993,0,0,9,0,0,normal
33.92181513755943,6473.717640158021,90.67254341901234,2.9201583470324155,0.7348149828126077,0.5671619606843162,0.07696031762822428,11.310624892887864,5,2,0.1572533148899502,6,10,5.410244520202185,0,0,5,4,3,normal
66.6807026315481,4172.726404845529,54.792331025859596,15.997182162781407,0.9134898481375929,0.10574998075277076,0.05384308924692006,5.631373016087684,6,3,0.15312759277732724,4,5,4.695996822163362,0,0,7,4,2,normal
45.766391121151564,6576.161435708171,65.1118303944126,4.829927049656418,0.7421421608185867,0.15091083532206914,0.00023472787689920514,19.780358323157586,1,7,0.26788827567727763,9,7,7.604527927736294,0,0,5,3,1,normal
42.31626729226679,5242.518366504486,51.52467610273487,2.659360518835732,0.6316471367499319,0.09158613921505321,0.0036100010661583074,12.93774423429294,4,3,0.027764897126039627,7,11,6.464487605577234,0,0,8,3,3,normal
